timestamp	slug	filename	caption	location_lat	location_lng	location_alt	location_acc
1747096245	20250513093045_15a6b	20250513093045_15a6b.png		34.63915952994313	133.92492885913845	5.70289421081543	37
1747096258	20250513093058_1d4ff	20250513093058_1d4ff.png		34.63972109393651	133.92500561123725	5.758801460266113	39
1747096359	20250513093239_4a05d	20250513093239_4a05d.png		34.63905623185889	133.9249035717304	3.560764329507947	4.025707666206194
1747096743	20250513093903_c2d5f	20250513093903_c2d5f.png		34.63988311204916	133.92503375724075	5.750921249389648	35
1747096758	20250513093918_7e809	20250513093918_7e809.png		34.6398125582873	133.9250535235982	5.690456390380859	35
1747096793	20250513093953_d6bfa	20250513093953_d6bfa.png		34.639880279190066	133.92507404302876	5.653650283813477	35
1747096836	20250513094036_14b79	20250513094036_14b79.png		34.640069161566075	133.9250636001191	5.669781684875488	35
1747096872	20250513094112_6a1d0	20250513094112_6a1d0.png		34.64079478938571	133.9250933012404	5.681154251098633	40
1747096883	20250513094123_77742	20250513094123_77742.png		34.64071506308055	133.92508131615133	5.470049858093262	40
1747096920	20250513094200_9c972	20250513094200_9c972.png		34.64074630624406	133.92530314165995	5.247044563293457	52.3311376
1747096963	20250513094243_a8400	20250513094243_a8400.png		34.64148405011254	133.92488278461053	4.444187181070447	4.715811734473052
1747096974	20250513094254_f1eea	20250513094254_f1eea.png		34.64148405011254	133.92488278461053	4.444187181070447	4.715811734473052
1747096990	20250513094310_c2ff6	20250513094310_c2ff6.png		34.64173975589977	133.9250487470449	4.912784576416016	52.3311376
1747097003	20250513094323_4ee85	20250513094323_4ee85.png		34.64199602430828	133.92436924571652	5.066807746887207	61.625186919638494
1747097034	20250513094354_7a47a	20250513094354_7a47a.png		34.64204915460979	133.92498340809578	5.238800048828125	52.3311376
1747097060	20250513094420_f7ba7	20250513094420_f7ba7.png		34.641871397799186	133.92501324200165	5.243104934692383	52.3311376
1747097097	20250513094457_52032	20250513094457_52032.png		34.642370387488754	133.92496931898864	5.242788314819336	40
1747097109	20250513094509_7422f	20250513094509_7422f.png		34.64243743422111	133.92506114947653	5.242980003356934	40
1747097125	20250513094525_5ff43	20250513094525_5ff43.png		34.642675714918866	133.92488555012568	5.548613548278809	35
1747097142	20250513094542_696c1	20250513094542_696c1.png		34.64257999115767	133.92505542811364	5.8753509521484375	35
1747097157	20250513094557_25bb2	20250513094557_25bb2.png		34.642696118203695	133.92501703543294	5.927326202392578	35
1747097186	20250513094626_d19c5	20250513094626_d19c5.png		34.64266876821056	133.92505059757084	6.004941940307617	35
1747097197	20250513094637_68354	20250513094637_68354.png		34.64269175407512	133.9249786696393	6.025960922241211	40
1747097214	20250513094654_9b453	20250513094654_9b453.png		34.64283077987554	133.9249497897483	6.049936294555664	35
1747097299	20250513094819_d9fa4	20250513094819_d9fa4.png		34.64319299444067	133.92473450874343	9.704624192789197	4.551667021279009
1747097324	20250513094844_464f5	20250513094844_464f5.png		34.643321805631736	133.92499464647437	6.243953704833984	38
1747097351	20250513094911_c0e00	20250513094911_c0e00.png		34.64340619466833	133.92500790421008	6.26357364654541	39
1747097372	20250513094932_55c37	20250513094932_55c37.png		34.64335780892733	133.92496214269102	6.1406354904174805	39
1747097390	20250513094950_23793	20250513094950_23793.png		34.643293959624714	133.92496581764516	6.1648759841918945	40
1747097415	20250513095015_c5b05	20250513095015_c5b05.png		34.643507082858896	133.92496353665345	6.195988655090332	38
